[SUCCESS]  Airtable connection validated successfully
[SUCCESS]  Airtable connection validated successfully
[SUCCESS]  Airtable connection validated successfully
[SUCCESS]  Airtable connection validated successfully
[SUCCESS]  Airtable connection validated successfully
[SUCCESS]  Airtable connection validated successfully
INFO 2025-06-23 02:20:43,307 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0360_Wands_Snape_Light from Airtable
INFO 2025-06-23 02:20:45,631 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0537_ST_Animal_Breathing_capyBara_1 to Airtable
INFO 2025-06-23 02:20:45,667 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0537_ST_Animal_Breathing_capyBara_1 from Airtable
INFO 2025-06-23 02:20:47,830 airtable_sync 7944 15256 [SUCCESS] Synced combo product Caaju_26Lstoragebox_grey_3pk to Airtable
INFO 2025-06-23 02:20:47,866 airtable_sync 7944 15256 [SUCCESS] Updated combo product Caaju_26Lstoragebox_grey_3pk from Airtable
INFO 2025-06-23 02:20:50,296 airtable_sync 7944 15256 [SUCCESS] Synced combo product BIGSMALL_TL to Airtable
INFO 2025-06-23 02:20:50,311 airtable_sync 7944 15256 [SUCCESS] Updated combo product BIGSMALL_TL from Airtable
INFO 2025-06-23 02:20:52,689 airtable_sync 7944 15256 [SUCCESS] Synced combo product Breathing_Grey_Otter to Airtable
INFO 2025-06-23 02:20:52,703 airtable_sync 7944 15256 [SUCCESS] Updated combo product Breathing_Grey_Otter from Airtable
INFO 2025-06-23 02:20:54,948 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0226_SG_Square/Big_Black to Airtable
INFO 2025-06-23 02:20:54,966 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0226_SG_Square/Big_Black from Airtable
INFO 2025-06-23 02:20:57,290 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0502_ST_Minecraft_Pickaxe_Foam to Airtable
INFO 2025-06-23 02:20:57,324 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0502_ST_Minecraft_Pickaxe_Foam from Airtable
INFO 2025-06-23 02:21:03,057 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0353_Wands_Dumbledore_light_MB to Airtable
INFO 2025-06-23 02:21:03,084 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0353_Wands_Dumbledore_light_MB from Airtable
INFO 2025-06-23 02:21:05,585 airtable_sync 7944 15256 [SUCCESS] Synced combo product CSTE_0345_Wands_Snape_Sunglasas to Airtable
INFO 2025-06-23 02:21:05,615 airtable_sync 7944 15256 [SUCCESS] Updated combo product CSTE_0345_Wands_Snape_Sunglasas from Airtable
INFO 2025-06-23 02:21:05,616 airtable_sync 7944 15256 [SUCCESS] Sync from Airtable complete: {'created': 0, 'updated': 301, 'errors': 0}
INFO 2025-06-23 02:21:05,617 sync_from_airtable 7944 15256 Airtable sync completed: {'created': 0, 'updated': 301, 'errors': 0}
INFO 2025-06-23 02:22:10,978 airtable_sync 23328 22228 [SUCCESS]  Airtable connection validated successfully
